ID,Name,LongName,photoUrl,playerUrl,Nationality,Age,↓OVA,POT,Club,Contract,Positions,Height,Weight,Preferred Foot,BOV,Best Position,Joined,Loan Date End,Value,Wage,Release Clause,Attacking,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defending,Marking,Standing Tackle,Sliding Tackle,Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,W/F,SM,A/W,D/W,IR,PAC,SHO,PAS,DRI,DEF,PHY,Hits
225533,C. Bedia,Chris Bedia,https://cdn.sofifa.com/players/225/533/21_60.png,http://sofifa.com/player/225533/chris-bedia/210006/,Ivory Coast,24.0,66,71.0,"



FC Sochaux-Montbéliard","Jun 30, 2021 On Loan",ST,190cm,74kg,Left,68,ST,"Jul 11, 2016","Jun 30, 2021",€1.3M,€5K,€0,285.0,39,65,69,61,51,224,68,31,32,31.0,62,340,71,78,68,65.0,58,348,71,76.0,66,79,56,278,58,32,61,61.0,66,64,82,19,36,27,49,13.0,10.0,9.0,6.0,11.0,1606,358,2 ★,2★,Medium,Low,1 ★,75,64,49.0,66.0,33,71.0,2
246011,Víctor García,Víctor García Raja,https://cdn.sofifa.com/players/246/011/21_60.png,http://sofifa.com/player/246011/victor-garcia-raja/210006/,Spain,23.0,66,74.0,"



CE Sabadell FC","Jun 30, 2021 On Loan",RM,173cm,68kg,Right,68,ST,"Jul 26, 2019","Jun 30, 2021",€1.9M,€5K,€0,330.0,65,69,68,67,61,300,67,53,49,61.0,70,321,69,73,63,51.0,65,315,66,59.0,69,60,61,270,45,45,64,54.0,62,57,144,40,59,45,42,11.0,6.0,12.0,7.0,6.0,1722,375,3 ★,4★,High,Medium,1 ★,71,66,62.0,67.0,50,59.0,1
253444,A. Kalimuendo,Arnaud Kalimuendo,https://cdn.sofifa.com/players/253/444/21_60.png,http://sofifa.com/player/253444/arnaud-kalimuendo/210006/,France,18.0,65,80.0,"



Racing Club de Lens","Jun 30, 2021 On Loan",ST,178cm,79kg,Right,67,ST,"Jul 8, 2019","Jun 30, 2021",€1.7M,€7K,€0,278.0,38,68,60,58,54,261,64,57,39,40.0,61,363,81,81,74,58.0,69,308,69,58.0,52,65,64,234,39,18,65,52.0,60,59,61,23,21,17,52,9.0,12.0,9.0,14.0,8.0,1557,341,3 ★,3★,High,Medium,1 ★,81,66,49.0,64.0,25,56.0,63
237571,J. Mihalík,Jaroslav Mihalík,https://cdn.sofifa.com/players/237/571/21_60.png,http://sofifa.com/player/237571/jaroslav-mihalik/210006/,Slovakia,25.0,65,66.0,"



Lechia Gdańsk","Jun 30, 2021 On Loan","RM, LM",180cm,77kg,Right,65,RM,"Jan 29, 2016","Jun 30, 2021",€850K,€3K,€0,290.0,62,62,48,62,56,313,67,60,62,59.0,65,361,78,78,81,54.0,70,314,65,69.0,55,63,62,285,58,53,62,57.0,55,63,103,40,28,35,48,11.0,14.0,8.0,7.0,8.0,1714,366,3 ★,3★,Medium,Low,1 ★,78,62,60.0,67.0,39,60.0,6
235014,J. Smith,Jonny Smith,https://cdn.sofifa.com/players/235/014/21_60.png,http://sofifa.com/player/235014/jonny-smith/210006/,England,22.0,65,73.0,"



Swindon Town","Jun 30, 2021 On Loan","LM, RM",173cm,70kg,Left,66,LM,"Jun 9, 2016","Jun 30, 2021",€1.6M,€9K,€0,268.0,62,60,38,61,47,308,64,62,60,57.0,65,378,82,78,81,56.0,81,306,64,55.0,72,52,63,242,41,31,59,61.0,50,60,109,44,36,29,56,11.0,14.0,5.0,13.0,13.0,1667,359,2 ★,3★,High,Medium,1 ★,80,60,61.0,66.0,37,55.0,7
222472,D. Granli,Daniel Granli,https://cdn.sofifa.com/players/222/472/21_60.png,http://sofifa.com/player/222472/daniel-granli/210006/,Norway,26.0,65,69.0,"



Aalborg BK","Jun 30, 2021 On Loan","CB, RWB",188cm,78kg,Right,67,CB,"Jan 29, 2019","Jun 30, 2021",€875K,€2K,€0,264.0,54,43,63,62,42,276,56,58,47,57.0,58,313,66,63,62,62.0,60,303,58,55.0,68,74,48,274,61,65,53,49.0,46,56,197,64,67,66,56,13.0,9.0,9.0,10.0,15.0,1683,360,3 ★,2★,Medium,Medium,1 ★,64,48,56.0,58.0,65,69.0,2
239881,Danilo,Danilo Pereira Da Silva,https://cdn.sofifa.com/players/239/881/21_60.png,http://sofifa.com/player/239881/danilo-pereira-da-silva/210006/,Brazil,21.0,65,76.0,"



FC Twente","Jun 30, 2021 On Loan","ST, LW, RW",174cm,66kg,Right,67,CAM,"Aug 31, 2017","Jun 30, 2021",€1.6M,€3K,€0,296.0,44,68,58,61,65,307,72,66,62,38.0,69,360,75,74,75,60.0,76,308,58,61.0,67,61,61,251,46,15,64,62.0,64,62,50,21,16,13,47,10.0,9.0,9.0,8.0,11.0,1619,345,3 ★,3★,Medium,Low,1 ★,74,64,55.0,71.0,21,60.0,58
246785,Bryan Gil,Bryan Gil Salvatierra,https://cdn.sofifa.com/players/246/785/21_60.png,http://sofifa.com/player/246785/bryan-gil-salvatierra/210006/,Spain,19.0,65,83.0,"



SD Eibar","Jun 30, 2021 On Loan","LW, LM",175cm,65kg,Left,66,CAM,"Jan 6, 2019","Jun 30, 2021",€1.8M,€4K,€0,284.0,63,63,34,62,62,303,72,58,52,51.0,70,344,70,66,76,59.0,73,249,64,51.0,44,33,60,216,32,21,60,56.0,47,70,76,25,29,22,49,13.0,10.0,14.0,6.0,6.0,1521,321,3 ★,3★,High,Medium,1 ★,68,62,59.0,71.0,26,37.5,63
240663,M. Merentiel,Miguel Ángel Merentiel,https://cdn.sofifa.com/players/240/663/21_60.png,http://sofifa.com/player/240663/miguel-angel-merentiel/210006/,Uruguay,24.0,65,70.0,"



Defensa y Justicia","Dec 31, 2021 On Loan","ST, CAM",176cm,70kg,Right,67,ST,"Jan 28, 2019","Dec 31, 2021",€1.1M,€3K,€0,292.0,26,70,68,66,62,227,64,31,29,39.0,64,341,69,68,69,62.0,73,310,65,66.0,58,57,64,223,30,15,63,55.0,60,55,75,28,28,19,47,8.0,14.0,11.0,9.0,5.0,1515,329,3 ★,3★,Medium,Medium,1 ★,68,67,48.0,65.0,29,52.0,2
248604,A. Zagré,Arthur Zagré,https://cdn.sofifa.com/players/248/604/21_60.png,http://sofifa.com/player/248604/arthur-zagre/210006/,France,18.0,65,77.0,"



Dijon FCO","Jun 30, 2021 On Loan",LB,168cm,60kg,Left,67,LM,"Aug 29, 2019","Jun 30, 2021",€1.6M,€3K,€0,261.0,64,37,54,65,41,297,74,61,39,53.0,70,394,81,79,84,59.0,91,239,55,57.0,58,33,37,287,62,59,64,55.0,47,58,180,55,62,63,47,12.0,8.0,14.0,7.0,6.0,1705,362,4 ★,3★,High,Medium,1 ★,80,43,60.0,74.0,59,46.0,37
228646,N. Delgadillo,Nicolás Delgadillo,https://cdn.sofifa.com/players/228/646/21_60.png,http://sofifa.com/player/228646/nicolas-delgadillo/210006/,Argentina,22.0,65,74.0,"



Patronato","Dec 31, 2021 On Loan","LM, CAM, ST",177cm,70kg,Left,66,LM,"May 1, 2015","Dec 31, 2021",€1.6M,€4K,€0,272.0,59,58,46,67,42,301,70,56,45,62.0,68,344,77,72,74,52.0,69,312,64,56.0,72,66,54,227,38,36,52,50.0,51,54,82,27,29,26,50,8.0,15.0,9.0,9.0,9.0,1588,352,3 ★,4★,Medium,Medium,1 ★,74,57,60.0,69.0,31,61.0,4
243773,K. Ludewig,Kilian Ludewig,https://cdn.sofifa.com/players/243/773/21_60.png,http://sofifa.com/player/243773/kilian-ludewig/210006/,Germany,20.0,65,76.0,"



FC Schalke 04","Jun 30, 2021 On Loan","RB, LB",175cm,66kg,Right,65,RB,"Jul 1, 2018","Jun 30, 2021",€1.5M,€5K,€0,270.0,61,44,54,64,47,277,58,51,47,59.0,62,362,71,69,82,63.0,77,249,52,54.0,68,35,40,291,67,61,57,57.0,49,47,182,59,61,62,50,10.0,7.0,14.0,11.0,8.0,1681,350,3 ★,3★,High,Medium,1 ★,70,46,60.0,63.0,60,51.0,38
246306,Carlos Doncel,Carlos Doncel Ordóñez,https://cdn.sofifa.com/players/246/306/21_60.png,http://sofifa.com/player/246306/carlos-doncel-ordonez/210006/,Spain,23.0,65,71.0,"



SD Ponferradina","Jun 30, 2021 On Loan","LM, RM",169cm,64kg,Left,66,LM,"Jul 2, 2019","Jun 30, 2021",€1.1M,€5K,€0,292.0,66,63,39,63,61,320,70,64,59,62.0,65,326,65,66,63,56.0,76,269,59,34.5,63,54,59,242,29,27,61,55.0,70,61,80,26,26,28,63,13.0,11.0,10.0,15.0,14.0,1592,335,2 ★,3★,Medium,Medium,1 ★,66,62,62.0,67.0,28,50.0,2
244024,O. Batista Meier,Oliver Batista Meier,https://cdn.sofifa.com/players/244/024/21_60.png,http://sofifa.com/player/244024/oliver-batista-meier/210006/,Germany,19.0,65,82.0,"



SC Heerenveen","Jun 30, 2021 On Loan","CAM, LW",178cm,67kg,Right,67,CAM,"Dec 14, 2019","Jun 30, 2021",€1.8M,€8K,€0,269.0,55,63,35,60,56,308,75,54,56,51.0,72,377,78,73,84,61.0,81,293,69,60.0,59,38,67,226,34,19,57,58.0,58,56,90,36,27,27,57,10.0,15.0,14.0,12.0,6.0,1620,344,3 ★,3★,Medium,Medium,1 ★,75,64,57.0,75.0,29,44.0,56
246074,B. Goller,Benjamin Goller,https://cdn.sofifa.com/players/246/074/21_60.png,http://sofifa.com/player/246074/benjamin-goller/210006/,Germany,21.0,65,76.0,"



Karlsruher SC","Jun 30, 2021 On Loan","RW, RM, ST",180cm,65kg,Right,67,RM,"Jul 1, 2019","Jun 30, 2021",€1.6M,€6K,€0,300.0,62,61,47,61,69,287,73,55,42,47.0,70,353,74,73,72,63.0,71,270,77,34.5,63,43,53,270,42,46,58,55.0,69,64,153,58,55,40,55,15.0,14.0,14.0,7.0,5.0,1688,363,3 ★,3★,High,Medium,1 ★,73,63,57.0,71.0,52,47.0,4
197953,E. O'Kane,Eunan O'Kane,https://cdn.sofifa.com/players/197/953/21_60.png,http://sofifa.com/player/197953/eunan-okane/210006/,Republic of Ireland,29.0,65,65.0,"



Luton Town","Jun 30, 2021 On Loan","CDM, CM",173cm,69kg,Right,65,CDM,"Aug 31, 2016","Jun 30, 2021",€600K,€20K,€0,254.0,61,48,47,70,28,300,66,48,52,67.0,67,339,65,65,68,65.0,76,302,61,67.0,68,51,55,301,58,64,57,66.0,56,65,180,59,62,59,57,13.0,9.0,13.0,12.0,10.0,1733,366,4 ★,3★,Medium,Medium,1 ★,65,52,65.0,67.0,60,57.0,10
213835,J. Gammelby,Jens Martin Gammelby,https://cdn.sofifa.com/players/213/835/21_60.png,http://sofifa.com/player/213835/jens-martin-gammelby/210006/,Denmark,25.0,65,68.0,"



Lyngby BK","Jun 30, 2021 On Loan","RWB, RB",192cm,81kg,Right,66,RM,"Jun 15, 2018","Jun 30, 2021",€875K,€5K,€0,294.0,65,55,62,67,45,292,66,56,50,56.0,64,323,72,75,62,57.0,57,334,66,67.0,74,74,53,276,58,55,60,61.0,42,62,176,58,61,57,58,16.0,8.0,10.0,14.0,10.0,1753,385,4 ★,3★,High,Medium,1 ★,74,56,62.0,64.0,59,70.0,4
224854,L. Passerini,Lucas Passerini,https://cdn.sofifa.com/players/224/854/21_60.png,http://sofifa.com/player/224854/lucas-passerini/210006/,Argentina,25.0,65,68.0,"



Club Necaxa","Jun 30, 2021 On Loan",ST,189cm,81kg,Right,67,ST,"Jul 6, 2020","Jun 30, 2021",€950K,€14K,€0,288.0,32,69,74,54,59,239,59,43,29,46.0,62,221,53,41,35,62.0,34,310,70,34.5,61,90,56,254,56,19,68,52.0,59,55,72,20,27,25,56,11.0,6.0,12.0,13.0,14.0,1435,314,3 ★,2★,Medium,Low,1 ★,45,66,46.0,56.0,28,73.0,4
204131,K. Escamilla,Kevin Escamilla,https://cdn.sofifa.com/players/204/131/21_60.png,http://sofifa.com/player/204131/kevin-escamilla/210006/,Mexico,26.0,65,69.0,"



Querétaro","Jun 30, 2021 On Loan",CDM,179cm,76kg,Right,66,CDM,"Jan 8, 2020","Jun 30, 2021",€900K,€5K,€0,265.0,57,55,46,64,43,279,41,58,45,67.0,68,291,60,47,64,56.0,64,309,62,52.0,71,70,54,293,80,63,45,60.0,45,60,177,57,60,60,64,8.0,13.0,16.0,14.0,13.0,1678,351,3 ★,2★,Medium,Medium,1 ★,53,55,61.0,53.0,58,71.0,5
222052,Lee Myung Jae,Myung Jae Lee,https://cdn.sofifa.com/players/222/052/21_60.png,http://sofifa.com/player/222052/myung-jae-lee/210006/,Korea Republic,26.0,65,67.0,"



Sangju Sangmu FC","Jun 23, 2021 On Loan",LB,182cm,68kg,Left,66,LM,"Jan 1, 2014","Jun 23, 2021",€800K,€2K,€0,248.0,70,39,55,63,21,256,68,32,31,60.0,65,351,72,69,73,67.0,70,283,52,60.0,69,57,45,284,69,62,64,57.0,32,57,172,51,60,61,64,13.0,6.0,14.0,15.0,16.0,1658,361,3 ★,3★,Medium,Medium,1 ★,70,43,60.0,68.0,57,63.0,1
192075,Dong Xuesheng,Xuesheng Dong,https://cdn.sofifa.com/players/191/861/21_60.png,http://sofifa.com/player/191861/xuesheng-dong/210006/,China PR,31.0,65,65.0,"



Wuhan Zall","Dec 31, 2020 On Loan",ST,186cm,82kg,Right,65,ST,"Feb 25, 2016","Dec 31, 2020",€600K,€4K,€0,306.0,50,68,73,55,60,264,57,53,45,55.0,54,307,63,53,64,64.0,63,358,69,78.0,71,81,59,285,58,58,68,46.0,55,65,71,39,14,18,52,12.0,14.0,9.0,7.0,10.0,1643,343,3 ★,3★,Medium,Low,1 ★,58,65,52.0,57.0,37,74.0,2
238953,M. Wolfram,Maximilian Wolfram,https://cdn.sofifa.com/players/238/953/21_60.png,http://sofifa.com/player/238953/maximilian-wolfram/210006/,Germany,23.0,65,74.0,"



FSV Zwickau","Jun 30, 2021 On Loan","RM, LM, CF",186cm,81kg,Right,66,RM,"Jul 1, 2019","Jun 30, 2021",€1.6M,€2K,€0,303.0,66,61,43,65,68,332,68,75,68,56.0,65,338,70,74,72,60.0,62,322,73,53.0,70,69,57,251,52,35,55,57.0,52,59,111,34,36,41,49,9.0,11.0,9.0,12.0,8.0,1706,365,3 ★,3★,Medium,Medium,1 ★,72,62,63.0,67.0,36,65.0,6
254579,L. Da Cunha,Lucas Da Cunha,https://cdn.sofifa.com/players/254/579/21_60.png,http://sofifa.com/player/254579/lucas-da-cunha/210006/,France,19.0,65,78.0,"



FC Lausanne-Sport","Jun 30, 2021 On Loan","LW, RW",174cm,66kg,Left,65,LW,"Sep 30, 2020","Jun 30, 2021",€1.7M,€6K,€0,282.0,60,59,46,60,57,310,67,63,60,54.0,66,378,80,82,80,57.0,79,260,65,38.0,49,50,58,261,53,30,59,58.0,61,62,96,26,38,32,60,8.0,9.0,14.0,15.0,14.0,1647,351,3 ★,3★,Medium,Medium,1 ★,81,60,59.0,68.0,33,50.0,21
241281,S. Sadzoute,Scotty Sadzoute,https://cdn.sofifa.com/players/241/281/21_60.png,http://sofifa.com/player/241281/scotty-sadzoute/210006/,France,22.0,65,76.0,"



Pau FC","Jun 30, 2021 On Loan","LB, LWB",172cm,56kg,Left,65,LB,"Jul 2, 2019","Jun 30, 2021",€1.5M,€7K,€0,252.0,62,38,54,63,35,278,65,52,42,55.0,64,357,68,77,69,60.0,83,296,58,75.0,68,50,45,270,55,59,59,50.0,47,53,182,61,60,61,60,12.0,8.0,12.0,14.0,14.0,1695,358,3 ★,2★,High,Medium,1 ★,73,45,57.0,66.0,60,57.0,4
222583,T. James,Tom James,https://cdn.sofifa.com/players/222/583/21_60.png,http://sofifa.com/player/222583/tom-james/210006/,Wales,24.0,65,71.0,"



Wigan Athletic","Jan 17, 2021 On Loan","RB, LB",180cm,75kg,Right,65,RB,"Jul 1, 2019","Jan 17, 2021",€1.1M,€2K,€0,271.0,62,52,59,58,40,295,62,53,65,54.0,61,335,71,73,63,57.0,71,340,64,75.0,74,69,58,287,65,60,57,55.0,50,58,184,61,62,61,57,16.0,11.0,14.0,7.0,9.0,1769,378,3 ★,2★,Medium,High,1 ★,72,55,58.0,62.0,61,70.0,3
253568,L. Campana,Leonardo Campana,https://cdn.sofifa.com/players/253/568/21_60.png,http://sofifa.com/player/253568/leonardo-campana/210006/,Ecuador,20.0,65,75.0,"



Famalicão","Jun 30, 2021 On Loan",ST,187cm,76kg,Left,67,ST,"Jan 21, 2020","Jun 30, 2021",€1.6M,€14K,€0,288.0,34,73,63,53,65,254,60,45,38,47.0,64,328,65,68,65,63.0,67,303,64,59.0,55,64,61,237,50,24,63,58.0,42,56,73,26,25,22,45,7.0,10.0,5.0,10.0,13.0,1528,331,4 ★,3★,High,Medium,1 ★,67,66,48.0,62.0,29,59.0,25
247414,Maguinho,Magno José da Silva,https://cdn.sofifa.com/players/247/414/21_60.png,http://sofifa.com/player/247414/magno-jose-da-silva/210006/,Brazil,28.0,65,65.0,"



Yokohama FC","Jan 31, 2021 On Loan","RB, RM",173cm,68kg,Right,65,RB,"Feb 2, 2019","Jan 31, 2021",€650K,€3K,€0,243.0,62,51,41,51,38,253,67,42,31,48.0,65,371,87,89,60,63.0,72,309,61,68.0,71,64,45,270,55,64,60,52.0,39,46,170,54,59,57,40,15.0,6.0,7.0,6.0,6.0,1656,378,3 ★,3★,High,Medium,1 ★,88,51,52.0,66.0,57,64.0,4
243080,Carlos Isaac,Carlos Isaac Muñoz Obejero,https://cdn.sofifa.com/players/243/080/21_60.png,http://sofifa.com/player/243080/carlos-isaac-munoz-obejero/210006/,Spain,22.0,65,76.0,"



Albacete BP","Jun 30, 2021 On Loan",RB,184cm,74kg,Right,65,RB,"Aug 29, 2020","Jun 30, 2021",€1.5M,€5K,€0,228.0,58,26,62,60,22,210,55,30,35,31.0,59,291,58,65,42,63.0,63,232,26,44.0,67,67,28,227,49,62,45,37.0,34,45,194,67,64,63,41,6.0,8.0,10.0,12.0,5.0,1423,320,3 ★,2★,High,Medium,1 ★,62,28,48.0,56.0,64,62.0,12
246946,I. Coulibaly,Ismaila Coulibaly,https://cdn.sofifa.com/players/246/946/21_60.png,http://sofifa.com/player/246946/ismaila-coulibaly/210006/,Mali,19.0,65,77.0,"



Beerschot AC","Jun 30, 2023 On Loan",CM,183cm,68kg,Right,68,CAM,"Sep 9, 2020","Jun 30, 2023",€1.7M,€5K,€0,271.0,47,61,44,65,54,293,66,59,43,58.0,67,359,75,78,73,65.0,68,331,68,62.0,81,57,63,304,58,63,65,63.0,55,67,173,56,62,55,53,6.0,15.0,14.0,9.0,9.0,1784,386,4 ★,3★,High,Low,1 ★,77,62,59.0,67.0,58,63.0,23
226710,G. Scamacca,Gianluca Scamacca,https://cdn.sofifa.com/players/226/710/21_60.png,http://sofifa.com/player/226710/gianluca-scamacca/210006/,Italy,21.0,65,78.0,"



Genoa","Jun 30, 2021 On Loan",ST,195cm,85kg,Right,67,ST,"Jan 31, 2017","Jun 30, 2021",€1.8M,€7K,€0,277.0,22,68,70,60,57,295,65,51,70,40.0,69,281,60,68,60,56.0,37,336,71,72.0,54,75,64,242,47,24,57,59.0,55,59,85,50,17,18,52,12.0,10.0,11.0,7.0,12.0,1568,341,3 ★,3★,Medium,Medium,1 ★,64,66,49.0,64.0,34,64.0,35
236941,J. Hastie,Jake Hastie,https://cdn.sofifa.com/players/236/941/21_60.png,http://sofifa.com/player/236941/jake-hastie/210006/,Scotland,21.0,65,77.0,"



Motherwell","Jun 30, 2021 On Loan","RW, LW",181cm,75kg,Left,67,LM,"Jul 1, 2019","Jun 30, 2021",€1.8M,€10K,€0,263.0,61,60,35,59,48,291,67,52,54,52.0,66,374,73,81,76,64.0,80,291,72,34.5,70,52,63,245,47,26,60,62.0,50,55,98,30,33,35,56,13.0,14.0,13.0,7.0,9.0,1618,351,3 ★,2★,High,Low,1 ★,77,62,58.0,68.0,31,55.0,11
245902,T. Parrott,Troy Parrott,https://cdn.sofifa.com/players/245/902/21_60.png,http://sofifa.com/player/245902/troy-parrott/210006/,Republic of Ireland,18.0,65,85.0,"



Millwall","Jun 30, 2021 On Loan",ST,185cm,72kg,Right,67,ST,"Feb 4, 2019","Jun 30, 2021",€2M,€8K,€0,287.0,35,71,62,61,58,274,60,53,48,50.0,63,355,75,72,72,65.0,71,309,66,69.0,60,56,58,259,62,16,66,60.0,55,60,69,29,26,14,60,12.0,10.0,14.0,11.0,13.0,1613,341,4 ★,3★,High,Medium,1 ★,73,66,53.0,63.0,27,59.0,259
239259,R. Bushiri,Rocky Bushiri,https://cdn.sofifa.com/players/239/259/21_60.png,http://sofifa.com/player/239259/rocky-bushiri/210006/,Belgium,20.0,65,76.0,"



KV Mechelen","Jun 30, 2021 On Loan",CB,187cm,91kg,Right,67,CB,"Jul 8, 2019","Jun 30, 2021",€1.5M,€2K,€0,184.0,24,17,64,51,28,180,35,23,31,41.0,52,281,62,67,42,60.0,50,291,46,67.0,64,88,26,218,72,60,24,26.0,36,55,189,63,64,62,50,13.0,13.0,8.0,5.0,11.0,1393,311,3 ★,2★,Medium,Medium,1 ★,65,26,37.0,43.5,63,78.0,21
230125,A. Acosta,Alan Acosta,https://cdn.sofifa.com/players/230/125/21_60.png,http://sofifa.com/player/230125/alan-acosta/210006/,Mexico,23.0,65,70.0,"



Puebla FC","Dec 31, 2020 On Loan",RM,176cm,73kg,Right,66,RM,"Jan 1, 2017","Dec 31, 2020",€1.1M,€3K,€0,285.0,65,58,54,62,46,287,63,57,45,59.0,63,350,76,77,71,56.0,70,308,66,67.0,64,68,43,292,84,31,60,64.0,53,58,141,32,53,56,55,13.0,11.0,9.0,12.0,10.0,1718,371,3 ★,3★,Medium,High,1 ★,77,56,61.0,64.0,43,70.0,3
230557,A. Da Cruz,Alessio Da Cruz,https://cdn.sofifa.com/players/230/557/21_60.png,http://sofifa.com/player/230557/alessio-da-cruz/210006/,Netherlands,23.0,65,73.0,"



FC Groningen","Jun 30, 2021 On Loan","LM, ST",184cm,74kg,Right,67,ST,"Jan 8, 2018","Jun 30, 2021",€1.6M,€7K,€0,295.0,61,66,52,61,55,292,67,70,41,48.0,66,357,78,77,73,62.0,67,308,75,50.0,56,62,65,234,55,24,62,53.0,40,64,109,48,35,26,66,12.0,15.0,12.0,14.0,13.0,1661,364,3 ★,3★,High,Medium,1 ★,77,66,57.0,67.0,38,59.0,7
243608,R. Giles,Ryan Giles,https://cdn.sofifa.com/players/243/608/21_60.png,http://sofifa.com/player/243608/ryan-giles/210006/,England,20.0,65,79.0,"



Coventry City","Jun 30, 2021 On Loan","LWB, LW",183cm,72kg,Left,65,LWB,"May 20, 2018","Jun 30, 2021",€1.6M,€11K,€0,254.0,69,49,37,58,41,297,66,59,55,54.0,63,389,87,90,83,54.0,75,303,66,57.0,63,55,62,265,55,56,47,58.0,49,58,175,55,63,57,41,14.0,6.0,5.0,8.0,8.0,1724,384,3 ★,3★,High,Medium,1 ★,89,55,60.0,67.0,56,57.0,35
223909,A. Palmer,Alex Palmer,https://cdn.sofifa.com/players/223/909/21_60.png,http://sofifa.com/player/223909/alex-palmer/210006/,England,23.0,65,73.0,"



Lincoln City","Jun 30, 2021 On Loan",GK,191cm,85kg,Right,65,GK,"Apr 23, 2015","Jun 30, 2021",€1.4M,€11K,€0,139.5,14,14,19,39,16,119,35,15,17,22.0,40,221,41,41,35,51.0,34,176,48,42.0,32,43,14,146,20,9,21,21.5,27,32,36,10,12,14,72,20.5,20.5,20.5,20.5,20.5,1110,357,3 ★,1★,Medium,Medium,1 ★,66,65,64.0,66.0,32,64.0,17
253104,I. Cissé,Ibrahim Cissé,https://cdn.sofifa.com/players/253/104/21_60.png,http://sofifa.com/player/253104/ibrahim-cisse/210006/,Ivory Coast,21.0,65,73.0,"



La Berrichonne de Châteauroux","Jun 30, 2021 On Loan",CB,190cm,85kg,Right,67,CB,"Aug 17, 2019","Jun 30, 2021",€1.5M,€6K,€0,198.0,34,17,69,55,23,209,48,35,23,49.0,54,266,62,61,44,52.0,47,296,65,75.0,55,80,21,222,71,57,21,38.0,39,55,192,56,72,64,60,14.0,13.0,10.0,9.0,14.0,1443,319,3 ★,2★,Medium,Medium,1 ★,61,29,44.0,50.0,63,72.0,8
251309,B. Soumaré,Bryan Soumaré,https://cdn.sofifa.com/players/251/309/21_60.png,http://sofifa.com/player/251309/bryan-soumare/210006/,France,21.0,65,73.0,"



FC Sochaux-Montbéliard","Jun 30, 2021 On Loan","CM, RM",180cm,70kg,Left,67,CM,"Jun 28, 2019","Jun 30, 2021",€1.6M,€3K,€0,279.0,54,50,60,71,44,311,70,59,44,71.0,67,325,64,67,60,61.0,73,306,77,60.0,59,58,52,290,58,58,57,65.0,52,60,167,50,59,58,39,8.0,5.0,7.0,10.0,9.0,1717,368,2 ★,3★,Medium,Medium,1 ★,66,56,64.0,68.0,56,58.0,6
229036,S. Reese,Søren Reese,https://cdn.sofifa.com/players/229/036/21_60.png,http://sofifa.com/player/229036/soren-reese/210006/,Denmark,26.0,65,68.0,"



Zagłębie Lubin","Jun 30, 2021 On Loan",CB,180cm,71kg,Left,67,CB,"Jul 1, 2018","Jun 30, 2021",€825K,€6K,€0,253.0,46,38,68,61,40,210,42,33,25,54.0,56,284,54,55,56,61.0,58,298,44,83.0,67,73,31,213,49,62,34,36.0,32,55,199,66,69,64,62,9.0,15.0,15.0,13.0,10.0,1519,323,3 ★,2★,Medium,Medium,1 ★,55,37,49.0,49.0,66,67.0,1
235955,R. Guitane,Rafik Guitane,https://cdn.sofifa.com/players/235/955/21_60.png,http://sofifa.com/player/235955/rafik-guitane/210006/,France,21.0,65,76.0,"



Clube Sport Marítimo","Jun 30, 2021 On Loan",CAM,170cm,60kg,Left,67,CAM,"Jan 31, 2018","Jun 30, 2021",€1.6M,€8K,€0,258.0,59,55,39,65,40,317,72,65,52,59.0,69,385,73,76,82,62.0,92,236,56,56.0,41,33,52,243,47,26,55,62.0,53,62,90,28,29,33,53,7.0,10.0,9.0,14.0,13.0,1582,332,3 ★,3★,Medium,Medium,1 ★,75,54,62.0,73.0,30,38.0,12
216508,F. Kath,Florian Kath,https://cdn.sofifa.com/players/216/508/21_60.png,http://sofifa.com/player/216508/florian-kath/210006/,Germany,25.0,65,67.0,"



1. FC Magdeburg","Jun 30, 2021 On Loan",LM,186cm,76kg,Left,66,LM,"Jul 1, 2013","Jun 30, 2021",€900K,€6K,€0,278.0,62,58,48,63,47,283,70,55,40,49.0,69,337,73,75,66,58.0,65,283,59,54.0,55,63,52,258,51,42,60,56.0,49,54,113,36,39,38,46,7.0,8.0,8.0,8.0,15.0,1598,354,3 ★,3★,Medium,Medium,1 ★,74,56,58.0,68.0,40,58.0,5
239800,S. Sessegnon,Steven Sessegnon,https://cdn.sofifa.com/players/239/800/21_60.png,http://sofifa.com/player/239800/steven-sessegnon/210006/,England,20.0,65,82.0,"



Bristol City","Jun 30, 2021 On Loan","RB, CB, RWB",175cm,69kg,Right,65,RB,"Jun 28, 2017","Jun 30, 2021",€1.8M,€13K,€0,231.0,59,32,46,64,30,220,56,31,28,44.0,61,355,76,69,68,64.0,78,249,38,62.0,62,58,29,234,55,64,44,38.0,33,46,191,63,65,63,58,15.0,10.0,12.0,9.0,12.0,1538,337,4 ★,2★,Medium,Medium,1 ★,72,33,51.0,60.0,62,59.0,119
